project,commit_id,contains_bug,bug_probability,prediction,error_type,time_stamp,ns,nd,nf,entropy,la,ld,lt,is_fix,ndev,age,nuc,exp,rexp,sexp,htmlcss,strict,bdom,so,tc
webpack,efa69cd6280deb6d599528c1db1128387430c9e1,False,0.30786045762521275,0,True Negative,1534456170,1,1,1,0.0,6,6,133.0,0,1.0,79.37,24.0,13,9.23,12.0,0.0,0.0,0.0,12.0,6.0
meteor,4294869c13e49c96520956874744bcd269bd5da1,False,0.008691877248830719,0,True Negative,1534456818,0,0,0,0.0,0,0,0.0,0,0.0,0.0,0.0,327,155.74,0.0,0.0,0.0,0.0,0.0,0.0
meteor,9d75b0976e6e5fac1ae2519febb3bf2e5f5e194a,False,0.0048483380266049324,0,True Negative,1534456942,0,0,0,0.0,0,0,0.0,0,0.0,0.0,0.0,4211,1934.52,0.0,0.0,0.0,0.0,0.0,0.0
meteor,13a6b6bffa958703b0afdd734a497636f1b12357,False,0.0006663747826032877,0,True Negative,1534456969,1,1,0,0.0,0,0,0.0,0,0.0,0.0,0.0,4212,1935.52,883.0,0.0,0.0,0.0,0.0,0.0
meteor,7d7fa91456eba2170ff16d176a9dc1235a22d60b,False,0.0006663747826032877,0,True Negative,1534457241,1,1,0,0.0,0,0,0.0,0,0.0,0.0,0.0,4213,1936.51,884.0,0.0,0.0,0.0,0.0,0.0
babel,ffa8e6cbae6da68940b5e3486aed5afb9c7d1084,False,0.849717159951074,1,False Positive,1534457632,1,6,6,0.360811,54,2,93.83,1,8.0,24.64,3.5,706,345.26,512.0,0.0,0.0,0.0,0.0,0.0
meteor,82a0f0124ccd7eabaac3ebec45f0aca7c2c0eee0,False,0.1358339726494151,0,True Negative,1534457672,2,4,3,1.0,3,3,13.67,0,5.0,0.18,225.67,4214,1937.49,1317.0,0.0,0.0,0.0,0.0,0.0
meteor,7b23f66251b8926044434bbc6d7381255891d892,False,0.0006663747826032877,0,True Negative,1534458532,1,1,0,0.0,0,0,0.0,0,0.0,0.0,0.0,4215,1938.47,885.0,0.0,0.0,0.0,0.0,0.0
meteor,b154a58f0c4b65e8098a292b5ac300569c3a7fcc,False,0.0048483380266049324,0,True Negative,1534458641,0,0,0,0.0,0,0,0.0,0,0.0,0.0,0.0,4216,1939.46,0.0,0.0,0.0,0.0,0.0,0.0
meteor,9248631b3e2dea0352c302dbc7882476fe4ca3c2,False,0.0006663747826032877,0,True Negative,1534458685,1,1,0,0.0,0,0,0.0,0,0.0,0.0,0.0,4217,1940.46,886.0,0.0,0.0,0.0,0.0,0.0
three.js,83b0e4980d2f4c595b0c6b29f96af09c2a60f9a5,False,0.3834471848077116,0,True Negative,1534458996,1,1,1,0.0,12,17,201.0,0,2.0,1.2,17.0,181,117.5,93.0,0.0,0.0,0.0,0.0,0.0
meteor,86030c1001854ea8d52aa0ef8b05083af3691e76,False,0.1360057519222482,0,True Negative,1534459274,2,49,48,1.0,48,48,25.27,0,51.0,1.11,32.71,4218,1941.44,1318.0,0.0,0.0,0.0,0.0,0.0
meteor,3f0a6f097ec5d30fe78254cb555a36b5c927e8a3,False,0.0006663747826032877,0,True Negative,1534459307,1,1,0,0.0,0,0,0.0,0,0.0,0.0,0.0,4219,1942.44,887.0,0.0,0.0,0.0,0.0,0.0
react,d14e443d6e97f6f4ca80d2e9a80300690b71e3c4,False,0.5650454624697717,1,False Positive,1534461736,1,2,2,0.1087809999999999,38,0,169.5,0,21.0,47.05,28.5,1161,553.57,203.0,0.0,0.0,0.0,0.0,1.0
meteor,7082811bd63753621321886bd443c534fda03402,False,0.008691877248830719,0,True Negative,1534462403,0,0,0,0.0,0,0,0.0,0,0.0,0.0,0.0,328,156.73,0.0,0.0,0.0,0.0,0.0,0.0
babel,90bebe71869cbd96aad90744422c8969d039d6c5,False,0.4286793926033166,1,False Positive,1534462549,1,3,3,0.552687,17,0,162.67,0,21.0,43.27,59.67,707,346.23,513.0,0.0,0.0,0.0,0.0,0.0
babel,d60c5e1736543a6eac4b549553e107a9ba967051,True,0.8190117739315601,1,True Positive,1534463989,1,18,7,0.424033,43,10,103.57,0,20.0,73.9,14.29,708,347.22,514.0,0.0,2.0,0.0,3.0,0.0
babel,25d2f59018d395c4bb65ef1b28fcf6a8b83bbd14,False,0.47737095590561207,1,False Positive,1534466123,1,1,1,0.0,15,1,649.0,0,3.0,-2.95,22.0,709,348.21,515.0,0.0,0.0,0.0,0.0,0.0
serverless,73ebe0f66b91720d50c068e362dadb1e1383a590,False,0.5218768493535353,1,False Positive,1534469753,1,1,2,0.917275,26,8,1297.0,1,2.0,23.16,66.0,125,51.61,85.0,0.0,0.0,0.0,0.0,0.0
three.js,af878f446dc4d5ee6153000cee88dd32e902eb91,False,0.0009936418736791381,0,True Negative,1534470445,0,0,0,0.0,0,0,0.0,0,0.0,0.0,0.0,12714,3906.89,0.0,0.0,0.0,0.0,0.0,0.0
meteor,b8b404daf37717442afe72916e806bf909d5dd60,False,0.009110652958308199,0,True Negative,1534479392,1,1,0,0.0,0,0,0.0,0,0.0,0.0,0.0,40,20.26,34.0,0.0,0.0,0.0,0.0,0.0
parcel,540b8572df73d17be80c9c27a1c8175d67b03ff0,False,0.5003667216121036,1,False Positive,1534479707,2,3,1,0.0,5,0,448.0,1,10.0,26.24,26.0,56,49.42,16.0,0.0,0.0,0.0,1.0,0.0
parcel,a3306688de7be54459163ae44e19c32e7a663168,False,0.5518817444253807,1,False Positive,1534479707,2,2,1,0.0,5,0,448.0,1,10.0,26.24,26.0,57,50.42,21.5,0.0,0.0,0.0,1.0,0.0
babel,c75a00bd568f3fb75b74a62d22e3ff447e7f343b,False,0.8389136875956423,1,False Positive,1534495743,1,6,4,0.493175,46,3,358.25,1,26.0,67.97,20.75,1,0.66,1.0,0.0,0.0,0.0,0.0,4.0
babel,0136a26af747e7c05deb2a5bc5ab051094497a6f,False,0.3171018755857149,0,True Negative,1534498570,1,1,1,0.0,3,1,37.0,1,1.0,166.99,1.0,100,65.9,74.0,0.0,0.0,0.0,4.0,0.0
yarn,a49644b1bdf488d7da0f70507a6167b25d628162,False,0.3799263537178957,0,True Negative,1534499647,2,2,1,0.0,4,0,95.0,1,11.0,102.93,13.0,161,103.74,9.5,0.0,0.0,0.0,0.0,0.0
yarn,03fcd14678d7f69904aacf337c3b26a8fa7cd7c9,False,0.008256696262991326,0,True Negative,1534500442,0,0,0,0.0,0,0,0.0,0,0.0,0.0,0.0,137,98.04,0.0,0.0,0.0,0.0,0.0,0.0
vue,59860b0a756526f37468655598c68d119f0e74bd,False,0.7054654647913714,1,False Positive,1534516846,2,2,2,0.734496,64,11,367.0,0,13.0,160.79,26.5,0,0.0,0.0,0.0,0.0,0.0,5.0,0.0
babel,ab8555a8670fec25b701fea193fbbf25ef8c6415,True,0.21231051826978786,0,False Negative,1534519585,2,2,1,0.0,3,1,2152.0,0,12.0,16.89,35.0,11,9.54,6.5,0.0,0.0,0.0,0.0,0.0
meteor,97bdfc4de407dd66e57984a47c4548258a6e0c1a,False,0.0048483380266049324,0,True Negative,1534520248,0,0,0,0.0,0,0,0.0,0,0.0,0.0,0.0,4220,1941.39,0.0,0.0,0.0,0.0,0.0,0.0
meteor,acc92460988eaac1f5d5f2f3fc3cf5b2d16428fb,False,0.0014898785270290444,0,True Negative,1534520369,2,2,0,0.0,0,0,0.0,0,0.0,0.0,0.0,4221,1942.39,959.0,0.0,0.0,0.0,0.0,0.0
meteor,8ed3797888e50437076ca55c56377ab49124d2dc,False,0.0006663747826032877,0,True Negative,1534520412,1,1,0,0.0,0,0,0.0,0,0.0,0.0,0.0,4222,1943.39,889.0,0.0,0.0,0.0,0.0,0.0
meteor,56359aa5d79373cd9424617e11a803219a6375dd,False,0.0006663747826032877,0,True Negative,1534520500,1,1,0,0.0,0,0,0.0,0,0.0,0.0,0.0,4223,1944.38,890.0,0.0,0.0,0.0,0.0,0.0
react,5e0f073d509a74353533233706fce2e8044a0a15,True,0.9535945030599914,1,True Positive,1534522565,2,10,18,0.143253,1324,0,60.5,0,27.0,34.84,9.11,247,144.64,93.5,0.0,4.0,0.0,21.0,0.0
react,d2f5c3fbc211a2ff257c43c879f3213d95f31222,True,0.947869477778507,1,True Positive,1534526026,1,5,4,0.4077659999999999,335,94,612.5,0,24.0,14.85,45.75,1162,553.95,204.0,0.0,1.0,10.0,1.0,0.0
react,4b32f525e1233df1bd90cbd1df7da1cd329ca44a,True,0.8270853707278877,1,True Positive,1534537057,1,4,11,0.621429,109,86,192.0,0,43.0,90.29,23.64,1163,554.85,205.0,0.0,0.0,0.0,2.0,2.0
react,0da5102cf02890a4e006f4d949ae4fbf2bfd85af,True,0.9524532818073794,1,True Positive,1534538718,2,6,16,0.186678,855,653,128.62,1,24.0,0.15,8.62,248,145.6,94.5,0.0,2.0,0.0,22.0,0.0
serverless,89ce28f931429723235612b381ee240a1f9e96fa,False,0.009226415209001967,0,True Negative,1534543180,1,1,0,0.0,0,0,0.0,0,0.0,0.0,0.0,5,4.67,3.0,0.0,0.0,0.0,0.0,0.0
serverless,2ebc65fe9779cea7c3134f6445559ca74524f53c,False,0.645048047152437,1,False Positive,1534553458,1,1,2,0.272364,26,2,1306.0,1,3.0,0.97,66.5,126,52.54,86.0,0.0,0.0,0.0,0.0,0.0
react,b3a4cfea577e3333941a7cb2b01d2b957988e00b,True,0.8441488821286607,1,True Positive,1534554620,1,1,2,0.133748,18,3,897.0,0,36.0,3.73,64.0,37,18.77,7.0,0.0,0.0,0.0,1.0,0.0
three.js,1751a94364fead9ab880429f60b79a395908ab35,False,0.0009936418736791381,0,True Negative,1534555622,0,0,0,0.0,0,0,0.0,0,0.0,0.0,0.0,12715,3903.36,0.0,0.0,0.0,0.0,0.0,0.0
three.js,f5288205be19cb45b29fe0f38205731f99f69d5b,False,0.12179322976379856,0,True Negative,1534556068,1,1,1,0.0,10,11,77.0,0,2.0,1.21,8.0,12716,3904.34,2708.0,0.0,0.0,0.0,0.0,0.0
three.js,3ac48134fb6a7c5d5d3717ccc5ad9649342f8ba3,False,0.08762521990188323,0,True Negative,1534556160,1,1,1,0.0,9,3,155.0,0,4.0,2.33,29.0,12717,3905.33,2709.0,0.0,0.0,0.0,0.0,0.0
three.js,cc4855e7635553dbd34385c33217916d703af03a,False,0.0009936418736791381,0,True Negative,1534556650,0,0,0,0.0,0,0,0.0,0,0.0,0.0,0.0,12718,3906.31,0.0,0.0,0.0,0.0,0.0,0.0
three.js,cd8068269c0809be4f718de36066e4c14a935ca3,False,0.05263001330369916,0,True Negative,1534556810,1,1,1,0.0,1,1,140.0,0,1.0,2.34,10.0,12719,3907.3,2710.0,0.0,0.0,0.0,0.0,0.0
react,0cd8d470da69793f7e8efcfa830012637b01757a,False,0.598894136834557,1,False Positive,1534560750,1,1,1,0.0,42,6,501.0,0,21.0,10.34,73.0,110,49.74,15.0,0.0,0.0,0.0,0.0,0.0
three.js,8403e31ca5013f21f06fb3b71831302ff8c0cf6d,False,0.0009936418736791381,0,True Negative,1534561181,0,0,0,0.0,0,0,0.0,0,0.0,0.0,0.0,12720,3908.06,0.0,0.0,0.0,0.0,0.0,0.0
three.js,0a59139a9fb583dc33f70db8b0e3cfe5d2c10bf0,False,0.0009230531926855067,0,True Negative,1534561260,1,1,1,0.0,0,1,52.0,0,1.0,1.96,2.0,12721,3909.06,3241.0,0.0,0.0,0.0,0.0,0.0
three.js,f9c5ee5999d67def91e390f643981458ac9208af,False,0.00041355056158337073,0,True Negative,1534561463,1,1,1,0.0,0,1,10.0,0,4.0,37.53,18.0,12722,3910.05,399.0,0.0,0.0,0.0,0.0,0.0
three.js,4a4123206826429d154d1df9e9ef74560ae13dcd,False,0.021785429762879286,0,True Negative,1534561501,1,1,3,0.296095,181,177,31878.7,0,20.0,4.12,1113.33,12723,3911.05,2426.0,0.0,0.0,6.0,565.0,21.0
material-ui,c96ce733f6980bfcaa61cf824b29b438e74f4629,False,0.0015132654956408515,0,True Negative,1534590065,1,1,0,0.0,0,0,0.0,0,0.0,0.0,0.0,2268,1156.87,24.0,0.0,0.0,0.0,0.0,0.0
pdf.js,497b765ede0f843dc14837ec697f9d616e31ebc2,False,0.5451787807695676,1,False Positive,1534591720,2,3,1,0.0,39,7,3074.0,1,3.0,21.88,336.0,1783,683.79,536.0,0.0,0.0,0.0,6.0,0.0
material-ui,98f52f367375c6a4b96af6cc9f2d44d6e12c681a,False,0.39161465366704723,0,True Negative,1534592008,1,1,1,0.0,11,1,334.0,1,19.0,6.96,80.0,2269,1157.83,903.0,0.0,0.0,0.0,2.0,0.0
material-ui,7219ebe9ea7878643755618f990996883fe42186,True,0.5951195688635526,1,True Positive,1534592940,3,3,3,0.398571,35,4,78.67,0,13.0,61.21,21.33,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
material-ui,16f02d9425cecf89e65691381e1803839cb455c1,False,0.03141728824214994,0,True Negative,1534593440,2,2,0,0.0,0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
material-ui,fb96d23720624f69236d3bcb5123dfac4498f89b,False,0.2143772344351567,0,True Negative,1534593489,3,6,1,0.0,1,3,113.0,0,11.0,4.57,58.0,6,5.76,2.0,0.0,0.0,0.0,0.0,0.0
material-ui,0395ee2cccd3d164a6b47c4a5ee38fff603d781e,False,0.029894916107235617,0,True Negative,1534594367,2,2,0,0.0,0,0,0.0,1,0.0,0.0,0.0,7,6.76,0.0,0.0,0.0,0.0,0.0,0.0
react,a869f992a88692f9d9a964e20ee7dc844bc7760a,False,0.31970110504061217,0,True Negative,1534601232,1,1,1,0.0,18,19,74.0,0,7.0,255.52,23.0,38,19.75,8.0,0.0,0.0,0.0,0.0,0.0
material-ui,4dabe2516a85be59d4b184104a3890ae2fa4e145,True,0.24862346949888073,0,False Negative,1534603323,1,1,2,0.194885,6,24,39.5,0,4.0,64.15,17.0,2270,1158.59,219.0,0.0,0.0,0.0,0.0,0.0
material-ui,4f3ef625684f696b79a3e3de42273d9c7fc3e168,False,0.4043789001303027,1,False Positive,1534603350,1,1,1,0.0,2,1,525.0,1,26.0,8.25,101.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
material-ui,a29c7f1a7ee885b70159856212206e99b8e86e56,False,0.13196513686565894,0,True Negative,1534607573,3,5,1,0.0,15,11,178.0,0,6.0,123.84,34.0,2271,1159.5,649.3330000000002,0.0,0.0,0.0,0.0,0.0
three.js,8f8daa1a9476dadf71500740f275816d6e7f3df7,False,0.8821924371394475,1,False Positive,1534637434,4,5,7,0.374347,337,13,437.57,0,10.0,34.48,36.29,100,65.09,30.25,0.0,0.0,0.0,8.0,0.0
three.js,1e7530bb71b5f1e5f1cd21aa9ae442d4a06ddc3a,False,0.4062667193457109,1,False Positive,1534644127,1,1,1,0.0,33,15,170.0,0,2.0,185.38,32.0,182,117.99,94.0,0.0,0.0,0.0,0.0,0.0
babel,7a51d723456cb671c89535e8f354708da5635dcf,False,0.005486416873124351,0,True Negative,1534678516,1,1,0,0.0,0,0,0.0,0,0.0,0.0,0.0,7,3.8,6.0,0.0,0.0,0.0,0.0,0.0
pdf.js,50a47be190f7a8674652b0b52e19c5b5efec4515,False,0.3870018129842273,0,True Negative,1534678639,2,3,3,0.27971,6,15,1198.67,0,7.0,36.31,388.33,1784,683.86,583.0,0.0,0.0,0.0,1.0,1.0
pdf.js,75923ea515fc917892f6899611a3e12bee3157a8,False,0.14121919616240147,0,True Negative,1534679621,1,1,1,0.0,1,9,651.0,0,3.0,24.71,241.0,1785,684.85,656.0,0.0,0.0,0.0,0.0,0.0
material-ui,823fed03727bb6b52dbfc329472640b8e9da0e21,False,0.004976242812038942,0,True Negative,1534686373,1,1,0,0.0,0,0,0.0,1,0.0,0.0,0.0,8,7.74,1.0,0.0,0.0,0.0,0.0,0.0
pdf.js,88e87ce240676d4be4ab52f6d9ed567a1827d5fa,False,0.007533766765546514,0,True Negative,1534687496,0,0,0,0.0,0,0,0.0,0,0.0,0.0,0.0,1264,485.97,0.0,0.0,0.0,0.0,0.0,0.0
pdf.js,8cae41d25de5cc907c3e5e0a1103f7b24a881066,False,0.001844087516958635,0,True Negative,1534688070,1,38,0,0.0,0,0,0.0,0,0.0,0.0,0.0,1265,486.97,28.0,0.0,0.0,0.0,0.0,0.0
pdf.js,d43c8bafca26c1712bae8cc141e26b22b7032cd6,False,0.001280245179612818,0,True Negative,1534688201,1,1,0,0.0,0,0,0.0,0,0.0,0.0,0.0,1266,487.97,58.0,0.0,0.0,0.0,0.0,0.0
pdf.js,46ae238cf1b2acf328b29d3354c6e6fdf1a473d4,False,0.007533766765546514,0,True Negative,1534689199,0,0,0,0.0,0,0,0.0,0,0.0,0.0,0.0,1267,488.96,0.0,0.0,0.0,0.0,0.0,0.0
pdf.js,4ea663aa8a23f7e77108223b1698b3380b5211d7,False,0.007533766765546514,0,True Negative,1534689816,0,0,0,0.0,0,0,0.0,0,0.0,0.0,0.0,1268,489.96,0.0,0.0,0.0,0.0,0.0,0.0
material-ui,57e8a88faeebba4d67aaaf6c5b178ebfe97264a6,True,0.8853580518336388,1,True Positive,1534691512,6,64,232,0.358406,99,29117,159.97,0,100.0,192.09,3.01,2272,1158.72,217.5,0.0,0.0,8.0,12.0,51.0
pdf.js,aec236f6d899d62294ac26f764d5916b3f0c3d43,False,0.8515275822494083,1,False Positive,1534695565,1,1,1,0.0,542,522,1888.0,0,3.0,8.11,193.0,1269,490.91,160.0,0.0,0.0,0.0,18.0,14.0
material-ui,0f1384b9d5b8235bb63bb28f711acb08d1a82216,False,0.000721432997536675,0,True Negative,1534695601,1,1,0,0.0,0,0,0.0,0,0.0,0.0,0.0,2273,1159.63,826.0,0.0,0.0,0.0,0.0,0.0
three.js,b0f18bbcf1b9ac96b8f40ab1c4d922ce3e28dc6f,False,0.02548050137959047,0,True Negative,1534706524,1,2,2,0.639571,17,8,1512.0,0,39.0,20.56,861.0,12724,3904.33,3242.0,0.0,0.0,0.0,0.0,0.0
three.js,66bab7bdc2faca240be7d59d8cd8fca24956de7c,False,0.0009936418736791381,0,True Negative,1534706584,0,0,0,0.0,0,0,0.0,0,0.0,0.0,0.0,12725,3905.33,0.0,0.0,0.0,0.0,0.0,0.0
three.js,71f608d9a3c09c6347b8ccdc5d331869842da41b,False,0.012748849304903088,0,True Negative,1534706748,1,1,3,0.110384,304,286,31880.0,0,20.0,1.68,1113.67,12726,3906.32,2427.0,4.0,0.0,8.0,1106.0,31.0
parcel,38b5b28ff5e1eba49105f35bbf3e1317a59779aa,False,0.7192533836928536,1,False Positive,1534708078,2,5,8,0.460222,29,3,245.12,0,32.0,26.61,14.5,3,2.62,0.5,0.0,0.0,0.0,3.0,0.0
parcel,a3feabe35318e20a432e112720517508f58551d6,False,0.75637295931674,1,False Positive,1534708078,1,5,8,0.460222,29,3,245.12,0,32.0,26.61,14.5,2,1.62,1.0,0.0,0.0,0.0,3.0,0.0
three.js,bfb30182986fccd489dd0d436f0444b9da4557a8,False,0.0773747292156937,0,True Negative,1534708493,1,2,2,0.639571,8,17,1516.5,0,39.0,0.02,861.5,12727,3907.22,3243.0,0.0,0.0,0.0,0.0,0.0
three.js,6bc85fe1df1d72ced18b54030395065a3ab0c74a,False,0.0009936418736791381,0,True Negative,1534708635,0,0,0,0.0,0,0,0.0,0,0.0,0.0,0.0,12728,3908.22,0.0,0.0,0.0,0.0,0.0,0.0
material-ui,4b3172c4bd5d1d427fcbd222d10cb5a92c594a39,False,0.0017622785372001831,0,True Negative,1534713153,2,5,0,0.0,0,0,0.0,0,0.0,0.0,0.0,2274,1160.26,524.5,0.0,0.0,0.0,0.0,0.0
material-ui,905a96119e474731b8e7add6320d3484377bf242,True,0.7551206725529231,1,True Positive,1534714043,1,1,2,0.956859,43,23,350.5,1,7.0,3.18,8.5,9,8.73,7.0,0.0,0.0,15.0,0.0,0.0
serverless,b204d7a83f4ca91f7daecbb16a5a90b042708489,False,0.442481060619491,1,False Positive,1534715066,1,1,2,0.8572190000000001,40,18,198.5,0,2.0,347.29,13.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
serverless,f40f2abe78ffddbda3518690ac42ebd57c98b463,False,0.004454230857792146,0,True Negative,1534716924,1,1,0,0.0,0,0,0.0,0,0.0,0.0,0.0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0
serverless,1895008ef55a4e5939e9b5c1c35ce2a4db252851,False,0.5137127667559084,1,False Positive,1534717631,1,1,1,0.0,115,0,230.0,0,3.0,0.03,19.0,2,2.0,1.0,0.0,0.0,0.0,0.0,0.0
babel,2c3c12fdf7db4c6dee7e7cb9ec925dc7a81eeed9,False,0.5652521522022121,1,False Positive,1534718870,1,2,2,0.513777,28,5,154.0,0,1.0,205.3,6.5,710,347.65,516.0,0.0,0.0,0.0,5.0,6.0
babel,8d6ed7e0aa8fdf4472e4e375b843c519d808c5c2,True,0.7280775679787154,1,True Positive,1534719126,1,3,5,0.480921,43,11,290.8,0,4.0,37.48,10.2,711,348.65,517.0,0.0,0.0,0.0,0.0,0.0
babel,ca639b426213ba947dc89373ddcbe5461c33afc0,False,0.7717231417562821,1,False Positive,1534720947,1,2,4,0.5607449999999999,63,23,335.25,0,4.0,120.68,6.75,712,349.64,518.0,0.0,0.0,0.0,4.0,0.0
three.js,64c4e2e721fd14dfe74368d9a3b42d1a8e96671c,False,0.02382175439273543,0,True Negative,1534729869,0,0,0,0.0,0,0,0.0,0,0.0,0.0,0.0,32,26.85,0.0,0.0,0.0,0.0,0.0,0.0
three.js,00cd9a27e5acdcb89a76c96b75035388385a31be,False,0.170151199387281,0,True Negative,1534730983,1,1,1,0.0,12,8,60.0,0,1.0,822.3,13.0,12729,3908.03,865.0,0.0,0.0,0.0,0.0,0.0
three.js,cbdaa9fad16e732a432c78e0d5708356b9b49a50,False,0.07059448483801319,0,True Negative,1534731010,1,1,1,0.0,11,3,186.0,0,1.0,614.95,78.0,12730,3909.03,866.0,0.0,0.0,0.0,0.0,0.0
three.js,854c560af3c89dab9c0a369bdf73f7cd3beff05f,False,0.1568922833620523,0,True Negative,1534731028,1,1,3,0.564475,6,6,299.33,0,3.0,621.26,40.0,12731,3910.03,867.0,0.0,0.0,0.0,0.0,0.0
babel,c2a2e249653af71d7e16f2c45ee9195fecaa423c,True,0.8293819518874417,1,True Positive,1534740369,1,1,2,0.864381,207,99,317.5,0,3.0,32.15,13.0,713,350.51,519.0,0.0,0.0,0.0,10.0,0.0
three.js,890e756c4016330b89ce0781c163734e7dc5256c,False,0.508970975199235,1,False Positive,1534741865,1,1,1,0.0,20,35,1145.0,0,11.0,5.51,270.0,183,118.72,76.0,0.0,0.0,0.0,1.0,0.0
three.js,863bd7ef35ccf87acf75ab32ea3f707a929dda4e,True,0.5086715571259531,1,True Positive,1534743270,1,5,16,0.38238,67,830,378.25,0,21.0,265.02,49.81,101,65.94,71.0,0.0,0.0,0.0,1.0,0.0
webpack,c253b4b1306484b1c8e13b2c06f03c1c03eba607,False,0.5354301108720202,1,False Positive,1534751230,2,2,5,0.2584639999999999,66,0,35.8,1,1.0,16.56,3.2,4538,1984.26,1257.0,0.0,0.0,0.0,0.0,0.0
webpack,9315ce29aa41d05252a43036cc9f2ff15cad59ef,True,0.618365552752661,1,True Positive,1534754098,2,2,5,0.357825,32,0,295.2,1,1.0,1.19,19.2,4539,1985.15,1258.0,0.0,0.0,0.0,1.0,0.0
webpack,0e60343dcacd49e875da6e65701eece2a05d921f,False,0.0048483380266049324,0,True Negative,1534754162,0,0,0,0.0,0,0,0.0,0,0.0,0.0,0.0,4540,1986.15,0.0,0.0,0.0,0.0,0.0,0.0
axios,b681e919c40fbf7abd109d0cb4f0caf2fd5553e5,False,0.3154662019712529,0,True Negative,1534755743,3,3,3,0.516079,6,1,29.0,0,3.0,174.95,2.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pdf.js,d6f4d2ff33a81a1cb952aa9eadcfa654996f1519,False,0.23786677966710715,0,True Negative,1534760077,1,1,1,0.0,8,0,197.0,0,1.0,47.74,53.0,1786,684.99,657.0,0.0,0.0,0.0,2.0,2.0
Ghost,c186347f0ca8d21136e804758e2ec4d719ec890b,False,0.0019845381723637176,0,True Negative,1534762360,1,1,0,0.0,0,0,0.0,1,0.0,0.0,0.0,563,235.33,104.0,0.0,0.0,0.0,0.0,0.0
react,d1c42d2f1ec706c2d6f424f30bd6ae430e665787,False,0.3975260061113151,0,True Negative,1534764366,1,1,2,0.47756,3,4,113.5,0,27.0,37.72,52.5,39,20.69,9.0,0.0,0.0,0.0,0.0,0.0
react,f7a538c913d20d8292d7a17127ecca9910a2d351,False,0.36598383138543306,0,True Negative,1534764521,1,2,3,0.259281,2,33,98.67,0,19.0,28.4,19.33,40,21.69,10.0,0.0,0.0,1.0,0.0,0.0
react,004cb21bbb5db92734f763b44419d0c4d071c873,False,0.4824182324786548,1,False Positive,1534764580,1,6,14,0.826993,14,32,17.86,0,13.0,220.66,3.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pdf.js,eef70c1eae7acdc6f620c847d89f3c53e7b96d73,False,0.0004378285394756493,0,True Negative,1534767107,1,1,1,0.0,0,29,1164.0,0,2.0,42.04,117.0,1787,685.92,512.0,0.0,0.0,0.0,5.0,3.0
pdf.js,0b32dfea8648bc84a6380186fe271c50b51e8f35,False,0.07526227413013728,0,True Negative,1534767496,1,1,1,0.0,1,3,1135.0,0,2.0,0.0,118.0,1788,686.91,513.0,0.0,0.0,0.0,0.0,0.0
meteor,942384560c2f1bff8e2370de279b6871ac92d43b,False,0.0014898785270290444,0,True Negative,1534772083,2,2,0,0.0,0,0,0.0,0,0.0,0.0,0.0,4224,1936.95,961.0,0.0,0.0,0.0,0.0,0.0
meteor,b56cedfd43e9ebebc30adc60b4dd20d6d63cfc78,False,0.0006663747826032877,0,True Negative,1534772105,1,1,0,0.0,0,0,0.0,0,0.0,0.0,0.0,4225,1937.95,892.0,0.0,0.0,0.0,0.0,0.0
meteor,72794dff1958f896a2bca654830174897e0bc340,True,0.22084228589872815,0,False Negative,1534773162,1,1,2,0.278129,7,4,30.0,0,1.0,13.89,117.5,4226,1938.91,1608.0,0.0,0.0,0.0,3.0,0.0
serverless,a11700b644047d6280e4e7f485452bf727e3d87e,False,0.0053133057219868374,0,True Negative,1534773675,1,1,0,0.0,0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pdf.js,d7f6f4f0514c9975d03c194bb16bdbdfdd3b2d7e,False,0.0006044994838513808,0,True Negative,1534773691,1,1,1,0.0,0,1,1133.0,0,2.0,0.07,119.0,1789,687.85,514.0,0.0,0.0,0.0,0.0,0.0
Ghost,20a6457eaa253236ef95747bd8de9a1c53698179,False,0.0015953331907279788,0,True Negative,1534774311,1,1,0,0.0,0,0,0.0,0,0.0,0.0,0.0,564,236.29,313.0,0.0,0.0,0.0,0.0,0.0
Ghost,ac639786432d9132c4578cb6c71b5353ea9a3210,False,0.0019363146339190158,0,True Negative,1534774311,1,1,0,0.0,0,0,0.0,0,0.0,0.0,0.0,565,237.29,105.0,0.0,0.0,0.0,0.0,0.0
meteor,fab90e41f4aefc73473e845fb027698aff87dccc,False,0.008691877248830719,0,True Negative,1534774664,0,0,0,0.0,0,0,0.0,0,0.0,0.0,0.0,329,156.88,0.0,0.0,0.0,0.0,0.0,0.0
three.js,f0d3d639d0b4e68a078a3d8d8ec1519f194e54d5,False,0.38947318569008144,0,True Negative,1534775263,1,2,2,0.0700276,19,0,608.0,0,2.0,14.48,91.0,102,66.89,72.0,0.0,0.0,0.0,2.0,0.0
